Viladoms de Baix,08/03/2024,10/03/2024,Cap de setmana - Temporada baixa
Viladoms de Baix,15/03/2024,17/03/2024,Cap de setmana - Temporada baixa
Viladoms de Baix,22/03/2024,24/03/2024,Cap de setmana - Temporada baixa
Viladoms de Baix,28/03/2024,01/04/2024,Setmana Santa 2 - Temporada alta
Viladoms de Baix,05/04/2024,07/04/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,19/04/2024,21/04/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,26/04/2024,28/04/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,10/05/2024,12/05/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,17/05/2024,20/05/2024,Pont - Temporada alta
Viladoms de Baix,31/05/2024,02/06/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,14/06/2024,16/06/2024,Cap de setmana - Temporada mitja
Viladoms de Baix,21/06/2024,24/06/2024,Pont - Temporada alta
Alberg Municipal de Tivissa,01/03/2024,03/03/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,08/03/2024,10/03/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,15/03/2024,17/03/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,22/03/2024,24/03/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,05/04/2024,07/04/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,12/04/2024,14/04/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,19/04/2024,21/04/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,26/04/2024,28/04/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,03/05/2024,05/05/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,10/05/2024,12/05/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,24/05/2024,26/05/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,31/05/2024,02/06/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,07/06/2024,09/06/2024,Cap de setmana - Temporada mitja
Alberg Municipal de Tivissa,14/06/2024,16/06/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,15/03/2024,17/03/2024,Cap de setmana - Temporada baixa
Els Josepets - Les Cases d’Alcanar,24/03/2024,28/03/2024,Setmana Santa 1 - Temporada alta
Els Josepets - Les Cases d’Alcanar,28/03/2024,01/04/2024,Setmana Santa 2 - Temporada alta
Els Josepets - Les Cases d’Alcanar,05/04/2024,07/04/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,12/04/2024,14/04/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,26/04/2024,28/04/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,03/05/2024,05/05/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,10/05/2024,12/05/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,17/05/2024,20/05/2024,Pont - Temporada alta
Els Josepets - Les Cases d’Alcanar,24/05/2024,26/05/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,31/05/2024,02/06/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,07/06/2024,09/06/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,14/06/2024,16/06/2024,Cap de setmana - Temporada mitja
Els Josepets - Les Cases d’Alcanar,21/06/2024,24/06/2024,Pont - Temporada alta
Les Estades,12/01/2024,14/01/2024,Cap de setmana - Temporada mitja
Les Estades,19/01/2024,21/01/2024,Cap de setmana - Temporada mitja
Les Estades,26/01/2024,28/01/2024,Cap de setmana - Temporada mitja
Les Estades,02/02/2024,04/02/2024,Cap de setmana - Temporada mitja
Les Estades,09/02/2024,11/02/2024,Cap de setmana - Temporada mitja
Les Estades,16/02/2024,18/02/2024,Cap de setmana - Temporada mitja
Les Estades,23/02/2024,25/02/2024,Cap de setmana - Temporada mitja
Les Estades,01/03/2024,03/03/2024,Cap de setmana - Temporada mitja
Les Estades,08/03/2024,10/03/2024,Cap de setmana - Temporada mitja
Les Estades,15/03/2024,17/03/2024,Cap de setmana - Temporada mitja
Les Estades,24/03/2024,28/03/2024,Setmana Santa 1 - Temporada alta
Les Estades,28/03/2024,01/04/2024,Setmana Santa 2 - Temporada alta
Les Estades,05/04/2024,07/04/2024,Cap de setmana - Temporada baixa
Les Estades,12/04/2024,14/04/2024,Cap de setmana - Temporada baixa
Les Estades,19/04/2024,21/04/2024,Cap de setmana - Temporada baixa
Les Estades,26/04/2024,28/04/2024,Cap de setmana - Temporada baixa
Les Estades,03/05/2024,05/05/2024,Cap de setmana - Temporada baixa
Les Estades,17/05/2024,20/05/2024,Pont - Temporada alta
Les Estades,24/05/2024,26/05/2024,Cap de setmana - Temporada mitja
Les Estades,31/05/2024,02/06/2024,Cap de setmana - Temporada mitja
Les Estades,07/06/2024,09/06/2024,Cap de setmana - Temporada mitja
Les Estades,14/06/2024,16/06/2024,Cap de setmana - Temporada mitja
Les Estades,21/06/2024,24/06/2024,Pont - Temporada alta
